Geography,State,StateFIPS,CountyFIPS,,LandArea,Population
"Grant County, Washington",WA,53,25,,6943915456,74698
"Grays Harbor County, Washington",WA,53,27,,4964713992,67194
"Island County, Washington",WA,53,29,,539840486,71558
"Jefferson County, Washington",WA,53,31,,4698834779,25953
"King County, Washington",WA,53,33,,5506429437,1737034
"Kitsap County, Washington",WA,53,35,,1025567312,231969
"Kittitas County, Washington",WA,53,37,,5949685399,33362
"Klickitat County, Washington",WA,53,39,,4849426459,19161
"Lewis County, Washington",WA,53,41,,6235751476,68600
"Lincoln County, Washington",WA,53,43,,5985994704,10184
"Mason County, Washington",WA,53,45,,2489125299,49405
"Okanogan County, Washington",WA,53,47,,13644228149,39564
"Pacific County, Washington",WA,53,49,,2416384456,20984
"Pend Oreille County, Washington",WA,53,51,,3626675932,11732
"Pierce County, Washington",WA,53,53,,4348366146,700820
"San Juan County, Washington",WA,53,55,,453048860,14077
"Skagit County, Washington",WA,53,57,,4493987456,102979
"Skamania County, Washington",WA,53,59,,4290148847,9872
"Snohomish County, Washington",WA,53,61,,5410645131,606024
"Spokane County, Washington",WA,53,63,,4567796041,417939
"Stevens County, Washington",WA,53,65,,6418768059,40066
"Thurston County, Washington",WA,53,67,,1882977071,207355
"Wahkiakum County, Washington",WA,53,69,,684382219,3824
"Walla Walla County, Washington",WA,53,71,,3290593151,55180
"Whatcom County, Washington",WA,53,73,,5489566267,166814
"Whitman County, Washington",WA,53,75,,5592749373,40740
"Yakima County, Washington",WA,53,77,,11127183346,222581
"Barbour County, West Virginia",WV,54,1,,882637518,15557
"Berkeley County, West Virginia",WV,54,3,,831746334,75905
"Boone County, West Virginia",WV,54,5,,1302723667,25535
"Braxton County, West Virginia",WV,54,7,,1329906592,14702
"Brooke County, West Virginia",WV,54,9,,230115590,25447
"Cabell County, West Virginia",WV,54,11,,729323502,96784
"Calhoun County, West Virginia",WV,54,13,,726809639,7582
"Clay County, West Virginia",WV,54,15,,886809002,10330
"Doddridge County, West Virginia",WV,54,17,,829918475,7403
"Fayette County, West Virginia",WV,54,19,,1719568475,47579
"Gilmer County, West Virginia",WV,54,21,,880712528,7160
"Grant County, West Virginia",WV,54,23,,1235964455,11299
"Greenbrier County, West Virginia",WV,54,25,,2645045348,34453
"Hampshire County, West Virginia",WV,54,27,,1662048488,20203
"Hancock County, West Virginia",WV,54,29,,214505488,32667
"Hardy County, West Virginia",WV,54,31,,1510980084,12669
"Harrison County, West Virginia",WV,54,33,,1077544907,68652
"Jackson County, West Virginia",WV,54,35,,1206394508,28000
"Jefferson County, West Virginia",WV,54,37,,542690399,42190
"Kanawha County, West Virginia",WV,54,39,,2339013955,200073
"Lewis County, West Virginia",WV,54,41,,989742200,16919
"Lincoln County, West Virginia",WV,54,43,,1132939198,22108
"Logan County, West Virginia",WV,54,45,,1176408753,37710
"McDowell County, West Virginia",WV,54,47,,1384922530,27329
"Marion County, West Virginia",WV,54,49,,802096062,56598
"Marshall County, West Virginia",WV,54,51,,795111280,35519
"Mason County, West Virginia",WV,54,53,,1118492685,25957
"Mercer County, West Virginia",WV,54,55,,1088904184,62980
"Mineral County, West Virginia",WV,54,57,,848824658,27078
"Mingo County, West Virginia",WV,54,59,,1094549032,28253
"Monongalia County, West Virginia",WV,54,61,,935397718,81866
"Monroe County, West Virginia",WV,54,63,,1226013826,14583
"Morgan County, West Virginia",WV,54,65,,593064160,14943
"Nicholas County, West Virginia",WV,54,67,,1679948978,26562
"Ohio County, West Virginia",WV,54,69,,274995745,47427
"Pendleton County, West Virginia",WV,54,71,,1807478061,8196
"Pleasants County, West Virginia",WV,54,73,,338590449,7514
"Pocahontas County, West Virginia",WV,54,75,,2435333867,9131
"Preston County, West Virginia",WV,54,77,,1679152163,29334
"Putnam County, West Virginia",WV,54,79,,896737259,51589
"Raleigh County, West Virginia",WV,54,81,,1571953269,79220
"Randolph County, West Virginia",WV,54,83,,2692874431,28262
"Ritchie County, West Virginia",WV,54,85,,1174591010,10343
"Roane County, West Virginia",WV,54,87,,1252446456,15446
"Summers County, West Virginia",WV,54,89,,935430028,12999
"Taylor County, West Virginia",WV,54,91,,447502442,16089
"Tucker County, West Virginia",WV,54,93,,1084871351,7321
"Tyler County, West Virginia",WV,54,95,,667065491,9592
"Upshur County, West Virginia",WV,54,97,,918818849,23404
"Wayne County, West Virginia",WV,54,99,,1309995869,42903
"Webster County, West Virginia",WV,54,101,,1439951547,9719
"Wetzel County, West Virginia",WV,54,103,,930380031,17693
"Wirt County, West Virginia",WV,54,105,,603434723,5873
"Wood County, West Virginia",WV,54,107,,951285178,87986
"Wyoming County, West Virginia",WV,54,109,,1297264569,25708
"Adams County, Wisconsin",WI,55,1,,1677635648,18643
"Ashland County, Wisconsin",WI,55,3,,2703488452,16866
"Barron County, Wisconsin",WI,55,5,,2234756396,44963
"Bayfield County, Wisconsin",WI,55,7,,3823465864,15013
"Brown County, Wisconsin",WI,55,9,,1369262916,226778
"Buffalo County, Wisconsin",WI,55,11,,1772776054,13804
"Burnett County, Wisconsin",WI,55,13,,2127728944,15674
"Calumet County, Wisconsin",WI,55,15,,828379681,40631
"Chippewa County, Wisconsin",WI,55,17,,2617012316,55195
"Clark County, Wisconsin",WI,55,19,,3148480839,33557
"Columbia County, Wisconsin",WI,55,21,,2004108661,52468
"Crawford County, Wisconsin",WI,55,23,,1483261703,17243
"Dane County, Wisconsin",WI,55,25,,3112893194,426526
"Dodge County, Wisconsin",WI,55,27,,2285097125,85897
"Door County, Wisconsin",WI,55,29,,1250235648,27961
"Douglas County, Wisconsin",WI,55,31,,3390640586,43287
"Dunn County, Wisconsin",WI,55,33,,2206739914,39858
"Eau Claire County, Wisconsin",WI,55,35,,1651468668,93142
"Florence County, Wisconsin",WI,55,37,,1264000782,5088
"Fond du Lac County, Wisconsin",WI,55,39,,1872318607,97296
"Forest County, Wisconsin",WI,55,41,,2626385922,10024
"Grant County, Wisconsin",WI,55,43,,2972917722,49597
"Green County, Wisconsin",WI,55,45,,1512519293,33647
"Green Lake County, Wisconsin",WI,55,47,,917585232,19105
"Iowa County, Wisconsin",WI,55,49,,1975305232,22780
"Iron County, Wisconsin",WI,55,51,,1961221992,6861
"Jackson County, Wisconsin",WI,55,53,,2557136741,19100
"Jefferson County, Wisconsin",WI,55,55,,1442659668,74021
"Juneau County, Wisconsin",WI,55,57,,1988094164,24316
"Kenosha County, Wisconsin",WI,55,59,,706617325,149577
"Kewaunee County, Wisconsin",WI,55,61,,887431283,20187
"La Crosse County, Wisconsin",WI,55,63,,1172593119,107120
"Lafayette County, Wisconsin",WI,55,65,,1640932988,16137
"Langlade County, Wisconsin",WI,55,67,,2260208911,20740
"Lincoln County, Wisconsin",WI,55,69,,2287734397,29641
"Manitowoc County, Wisconsin",WI,55,71,,1532059257,82887
"Marathon County, Wisconsin",WI,55,73,,4001432497,125834
"Marinette County, Wisconsin",WI,55,75,,3630534095,43384
"Marquette County, Wisconsin",WI,55,77,,1179702527,15832
"Menominee County, Wisconsin",WI,55,78,,927111397,4562
"Milwaukee County, Wisconsin",WI,55,79,,625636083,940164
"Monroe County, Wisconsin",WI,55,81,,2332974625,40899
"Oconto County, Wisconsin",WI,55,83,,2584721481,35634
"Oneida County, Wisconsin",WI,55,85,,2912438031,36776
"Outagamie County, Wisconsin",WI,55,87,,1658475643,160971
"Ozaukee County, Wisconsin",WI,55,89,,600736387,82317
"Pepin County, Wisconsin",WI,55,91,,601610420,7213
"Pierce County, Wisconsin",WI,55,93,,1493092474,36804
"Polk County, Wisconsin",WI,55,95,,2375723772,41319
"Portage County, Wisconsin",WI,55,97,,2088335187,67182
"Price County, Wisconsin",WI,55,99,,3244108156,15822
"Racine County, Wisconsin",WI,55,101,,862717511,188831
"Richland County, Wisconsin",WI,55,103,,1518245431,17924
"Rock County, Wisconsin",WI,55,105,,1866004683,152307
"Rusk County, Wisconsin",WI,55,107,,2364989771,15347
"St. Croix County, Wisconsin",WI,55,109,,1869516594,63155
"Sauk County, Wisconsin",WI,55,111,,2169451473,55225
"Sawyer County, Wisconsin",WI,55,113,,3254107281,16196
"Shawano County, Wisconsin",WI,55,115,,2311587903,40664
"Sheboygan County, Wisconsin",WI,55,117,,1330296514,112646
"Taylor County, Wisconsin",WI,55,119,,2524888374,19680
"Trempealeau County, Wisconsin",WI,55,121,,1901266149,27010
"Vernon County, Wisconsin",WI,55,123,,2058709676,28056
"Vilas County, Wisconsin",WI,55,125,,2262916969,21033
"Walworth County, Wisconsin",WI,55,127,,1438254026,93759
"Washburn County, Wisconsin",WI,55,129,,2097069451,16036
"Washington County, Wisconsin",WI,55,131,,1115807705,117493
"Waukesha County, Wisconsin",WI,55,133,,1438933838,360767
"Waupaca County, Wisconsin",WI,55,135,,1945324530,51731
"Waushara County, Wisconsin",WI,55,137,,1621420145,23154
"Winnebago County, Wisconsin",WI,55,139,,1135926377,156763
"Wood County, Wisconsin",WI,55,141,,2053297501,75555
"Albany County, Wyoming",WY,56,1,,11066371631,32014
"Big Horn County, Wyoming",WY,56,3,,8124774511,11461
"Campbell County, Wyoming",WY,56,5,,12423548375,33698
"Carbon County, Wyoming",WY,56,7,,20450904187,15639
"Converse County, Wyoming",WY,56,9,,11019675593,12052
"Crook County, Wyoming",WY,56,11,,7403716371,5887
"Fremont County, Wyoming",WY,56,13,,23781972118,35804
"Goshen County, Wyoming",WY,56,15,,5763558792,12538
"Hot Springs County, Wyoming",WY,56,17,,5190040440,4882
"Johnson County, Wyoming",WY,56,19,,10790624222,7075
"Laramie County, Wyoming",WY,56,21,,6956841280,81607
"Lincoln County, Wyoming",WY,56,23,,10538892638,14573
"Natrona County, Wyoming",WY,56,25,,13830230221,66533
"Niobrara County, Wyoming",WY,56,27,,6800824221,2407
"Park County, Wyoming",WY,56,29,,17980716396,25786
"Platte County, Wyoming",WY,56,31,,5399944444,8807
"Sheridan County, Wyoming",WY,56,33,,6535366042,26560
"Sublette County, Wyoming",WY,56,35,,12645806081,5920
"Sweetwater County, Wyoming",WY,56,37,,27001397855,37613
"Teton County, Wyoming",WY,56,39,,10380047047,18251
"Uinta County, Wyoming",WY,56,41,,5391482930,19742
"Washakie County, Wyoming",WY,56,43,,5801718291,8289
"Weston County, Wyoming",WY,56,45,,6210418457,6644
